candidate_id,window,radius_dx,positive_residual_mass,negative_residual_mass,signed_residual_net,positive_negative_balance_ratio,coherent_positive_residual,incoherent_positive_residual,residual_sign_persistence,residual_alignment_with_omega_t,residual_alignment_with_omega_t1,residual_alignment_persistence,D_positive_decay,renewal_deactivation_capacity,damping_capacity,coherent_residual_ratio,door4_status,Q,residual_integral_particles,measurement_note
lambda_abs2_omega_top2:ti14:c413:lag4,0.24_to_0.32,0.0,0.2007957696860053,0.1149330150963705,0.0858627545896348,1.7470677987316308,0.08546788813377652,0.11532788155222877,0.4871794871794871,,0.8736941343120233,0.8736941343120233,0.0,0.0,0.1149330150963705,0.7436321762037855,sign_balanced_oscillation,1.811510847540648,39,postprocesses positive_residual_skeleton_closure output; omega_t alignment not measured in source CSV
lambda_abs2_omega_top2:ti14:c413:lag4,0.24_to_0.32,0.1,0.1501549094425788,0.1146099975519174,0.0355449118906614,1.3101379691990644,0.062006333999355574,0.08814857544322324,0.5,,0.8258981904693247,0.8258981904693247,0.05064086024342648,0.016732980807167116,0.1146099975519174,0.3407243988010923,renewal_deactivation_associated_residual,0.9883825079481146,96,postprocesses positive_residual_skeleton_closure output; omega_t alignment not measured in source CSV
lambda_abs2_omega_top2:ti14:c413:lag4,0.24_to_0.32,0.25,0.1228108247677042,0.1821125496782615,-0.0593017249105572,0.6743677192190998,0.0279941889017271,0.0948166358659771,0.2708333333333333,,0.8416453453290642,0.8416453453290642,0.07798494491830109,0.04392407461881366,0.2414142745888187,0.0770503553015345,signed_damping,0.3238648160370094,96,postprocesses positive_residual_skeleton_closure output; omega_t alignment not measured in source CSV
lambda_abs2_omega_top2:ti14:c413:lag4,0.24_to_0.32,0.5,0.0964221638951887,0.2510344483444666,-0.1546122844492779,0.38409933190873996,0.016192476214396886,0.08022968768079182,0.1979166666666666,,0.8485042583274599,0.8485042583274599,0.10437360579081659,0.056473810224188986,0.4056467327937445,0.028583660128612395,signed_damping,0.3073348565498739,96,postprocesses positive_residual_skeleton_closure output; omega_t alignment not measured in source CSV
