start_rank,core_id,chain_index,parent_core_id,birth_reason,birth_time,source_birth_x,source_birth_y,source_birth_z,birth_x,birth_y,birth_z,birth_recenter_count,birth_recenter_displacement,birth_center_over_local_max,birth_local_max_radius,birth_radius,birth_radius_90,birth_radius_80,birth_radius_50,birth_radius_censored,birth_radius_90_censored,birth_radius_80_censored,birth_radius_50_censored,birth_profile_min_fraction,birth_profile_drop_max,birth_lambda,birth_omega_norm,birth_psi_pos,source_row_time,source_omega_proxy,source_psi
0,0:0,0,,global_high_psi_start,0.01,2.765224066264478,4.1245484646665975,0.0841361181566206,2.7839375237927624,4.134261842217092,0.03692882276651305,2,0.0517017594879539,0.8658854339664026,0.006135923151542565,0.01227184630308513,0.006135923151542565,0.006135923151542565,0.01227184630308513,False,False,False,False,0.12820440794559124,0.8717955920544087,7.8056949145249845,154.2581864832008,0.05060149540507563,0.01,34.07815388100231,0.2100191342300585
0,0:1,1,0:0,sampled_material_renewal,0.06500000000000002,2.7682589912137487,4.201351856489266,6.225530667302195,2.7301983820596796,4.190463184376118,6.1965065697724135,1,0.04908738521234059,0.8193330274286992,0.006135923151542565,0.01227184630308513,0.006135923151542565,0.01227184630308513,0.01227184630308513,False,False,False,False,0.2029314343320993,0.7970685656679007,19.224697699168594,145.0286229316456,0.1325579551853672,0.01,34.07815388100231,0.2100191342300585
0,0:2,2,0:1,sampled_material_renewal,0.06750000000000002,2.732489911531206,4.209623975076141,6.148090544509931,2.732489911531206,4.209623975076141,6.148090544509931,0,0.0,0.843542443213204,0.006135923151542565,0.01227184630308513,0.006135923151542565,0.006135923151542565,0.01227184630308513,False,False,False,False,0.12113993003640869,0.8788600699635913,15.636411404228053,183.14743609407523,0.08537608681672332,0.01,34.07815388100231,0.2100191342300585
