"t0","t1","lag_intervals","threshold_mode","component_id","candidate_id","num_particles","particle_retention_fraction","omega_max_t0","omega_max_t1","omega_growth_rel","Splus_t0","Splus_t1","Splus_growth_rel","B_t0","B_t1","B_growth_rel","D_rel","ancestor_volume_t0","final_volume_t1","volume_growth_rel","ancestor_spread_t0","final_spread_t1","ancestor_spread_over_final","shape_stretch_penalty","G","R","Q","dominant_R","counterexample_candidate_Q_gt_1","counterexample_candidate_R_lt_0p1G","final_score","final_omega_max_catalog","final_Splus_catalog"
"0.2400000000000001","0.3200000000000002","4","lambda_abs2_omega_top2","413","lambda_abs2_omega_top2:ti14:c413:lag4","28","1.0","119.716590892258","313.6343664705477","1.6198070303623242","0.0027326474541927524","0.005998987864835777","1.1953025281879728","0.0004085555795425951","0.0","0.0","0.0844738742436382","0.0003548386766086557","0.0004139784560434317","0.16666666666666677","0.06490941037437388","0.06426449601480268","1.0100353134244242","1.1653211313821261","1.1953025281879728","1.1653211313821261","1.0257280126459747","shape_stretch_penalty","True","False","0.18202540265915243","313.6343664705477","0.005998987864835777"
"0.04","0.2000000000000001","8","lambda_abs2_omega_top2","309","lambda_abs2_omega_top2:ti8:c309:lag8","15","1.0","84.71415500224323","232.24606876903087","1.7415261211409236","0.001397322515448645","0.006808233852045204","3.8723424812626392","0.0006362354245876284","0.0","0.0","0.2653995150507767","0.00019220428316302186","0.00022177417288040983","0.1538461538461538","0.09582181975162336","0.044026881740047846","2.176438938314854","0.0","1.7415261211409236","2.176438938314854","0.8001722862432018","ancestor_spread_over_final","False","False","0.14327460359774305","232.24606876903087","0.006808233852045204"
